name;zipcode;company_created_13;company_13;start_up_13
15091;Landeyrat;1;4;1
15092;Lanobre;8;55;11
15093;Lapeyrugue;;7;1
15094;Laroquebrou;4;49;8
15095;Laroquevieille;2;7;3
15096;Lascelle;;8;2
15097;Lastic;;7;1
15098;Laurie;;3;1
15099;Lavastrie;2;6;0
15100;Laveissenet;;2;1
15101;Laveissière;3;92;22
15102;Lavigerie;;11;1
15103;Leucamp;;12;3
15104;Leynhac;2;13;2
15105;Leyvaux;;1;0
15106;Lieutadès;2;6;1
15107;Lorcières;1;2;1
15108;Loubaresse;1;17;2
15110;Lugarde;;8;0
15111;Madic;;4;0
15112;Malbo;;2;0
15113;Mandailles-Saint-Julien;1;19;4
15114;Marcenat;1;25;5
15116;Marchastel;1;7;1
15117;Marcolès;2;26;11
15118;Marmanhac;2;30;5
15119;Massiac;6;127;26
15120;Mauriac;20;294;56
15121;Maurines;1;;0
15122;Maurs;9;143;28
15123;Méallet;;4;1
15124;Menet;4;20;8
15125;Mentières;;3;0
15126;Molèdes;;1;0
15127;Molompize;1;9;3
15128;La Monselie;;2;0
15129;Montboudif;;6;1
15130;Montchamp;;4;0
15131;Le Monteil;1;13;2
15132;Montgreleix;;4;1
15133;Montmurat;;8;4
15134;Montsalvy;3;56;9
15135;Montvert;;5;2
15136;Mourjou;1;14;5
15137;Moussages;2;14;3
15138;Murat;14;169;35
15139;Narnhac;;3;2
15140;Naucelles;12;67;15
15141;Neussargues-Moissac;6;57;7
15142;Neuvéglise;4;61;15
15143;Nieudan;;4;1
15144;Omps;3;9;2
15145;Oradour;1;8;2
15146;Pailherols;;13;3
15147;Parlan;2;15;7
15148;Paulhac;4;26;7
15149;Paulhenc;1;8;1
15150;Pers;1;11;2
15151;Peyrusse;;3;0
15152;Pierrefort;2;59;13
15153;Pleaux;6;97;24
15154;Polminhac;6;57;18
15155;Pradiers;1;1;0
15156;Prunet;2;19;6
15157;Quézac;;14;5
15158;Rageade;;2;0
15159;Raulhac;1;18;4
15160;Reilhac;4;29;7
15161;Rézentières;;3;1
15162;Riom-ès-Montagnes;11;186;37
15163;Roannes-Saint-Mary;3;24;7
15164;Roffiac;1;27;12
15165;Rouffiac;4;6;4
15166;Roumégoux;1;14;4
15167;Rouziers;;7;5
15168;Ruynes-en-Margeride;2;36;7
15169;Saignes;4;50;7
15170;Saint-Amandin;3;11;1
15171;Sainte-Anastasie;3;6;2
15172;Saint-Antoine;;6;2
15173;Saint-Bonnet-de-Condat;;5;2
15174;Saint-Bonnet-de-Salers;1;13;2
15175;Saint-Cernin;4;57;10
15176;Saint-Chamant;3;10;3
15178;Saint-Cirgues-de-Jordanne;;12;3
15179;Saint-Cirgues-de-Malbert;1;8;3
15180;Saint-Clément;;3;0
15181;Saint-Constant;1;26;7
15182;Saint-Étienne-Cantalès;2;3;2
15183;Saint-Étienne-de-Carlat;;3;1
15184;Saint-Étienne-de-Maurs;2;25;7
15185;Saint-Étienne-de-Chomeil;1;6;2
15186;Sainte-Eulalie;;10;2
15187;Saint-Flour;39;487;104
15188;Saint-Georges;5;42;9
15189;Saint-Gérons;;13;6
15190;Saint-Hippolyte;1;3;0
15191;Saint-Illide;4;27;6
15192;Saint-Jacques-des-Blats;1;22;7
15194;Saint-Julien-de-Toursac;;3;2
15195;Saint-Just;;5;2
15196;Saint-Mamet-la-Salvetat;6;59;14
15197;Saint-Marc;;5;1
15198;Sainte-Marie;;8;3
15199;Saint-Martial;;5;1
15200;Saint-Martin-Cantalès;;6;1
15201;Saint-Martin-sous-Vigouroux;;9;4
15202;Saint-Martin-Valmeroux;2;52;12
15203;Saint-Mary-le-Plain;;6;0
15204;Saint-Paul-des-Landes;3;46;12
15205;Saint-Paul-de-Salers;1;7;1
15206;Saint-Pierre;1;3;0
15207;Saint-Poncy;1;13;4
15208;Saint-Projet-de-Salers;1;6;2
15209;Saint-Rémy-de-Chaudes-Aigues;;6;1
15211;Saint-Santin-Cantalès;3;10;4
15212;Saint-Santin-de-Maurs;2;20;5
15213;Saint-Saturnin;1;11;2
15214;Saint-Saury;1;4;0
15215;Saint-Simon;7;46;16
15216;Saint-Urcize;1;26;6
15217;Saint-Victor;;4;0
15218;Saint-Vincent-de-Salers;1;2;1
15219;Salers;2;65;12
15220;Salins;;8;2
15221;Sansac-de-Marmiesse;6;49;10
15222;Sansac-Veinazès;;6;0
15223;Sauvat;;7;0
15224;La Ségalassière;1;3;1
15225;Ségur-les-Villas;;7;1
15226;Sénezergues;1;9;1
15227;Sériers;;2;0
15228;Siran;2;29;7
15229;Soulages;;1;1
15230;Sourniac;2;5;2
15231;Talizat;2;12;6
15232;Tanavelle;1;6;1
15233;Teissières-de-Cornet;;6;3
15234;Teissières-lès-Bouliès;2;10;4
15235;Les Ternes;;16;6
15236;Thiézac;7;35;10
15237;Tiviers;;7;3
15238;Tournemire;;5;1
15240;Trémouille;1;7;1
15241;La Trinitat;;;0
15242;Le Trioulou;;7;2
15243;Trizac;1;30;6
15244;Ussel;2;14;4
15245;Vabres;;2;1
15246;Valette;;6;1
15247;Valjouze;;1;1
15248;Valuéjols;4;34;13
15249;Le Vaulmier;;1;0
15250;Vebret;1;19;1
15251;Védrines-Saint-Loup;2;4;3
15252;Velzic;2;12;4
15253;Vernols;;1;0
15254;Veyrières;1;1;1
15255;Vézac;5;31;8
15256;Vèze;;3;0
15257;Vezels-Roussy;;4;0
15258;Vic-sur-Cère;8;105;25
15259;Vieillespesse;;6;1
15260;Vieillevie;1;9;0
15261;Le Vigean;;35;3
15262;Villedieu;;19;3
15263;Virargues;;4;1
15264;Vitrac;;10;4
15265;Ydes;5;95;24
15266;Yolet;3;15;3
15267;Ytrac;15;111;28
15268;Le Rouget;1;60;13
15269;Besse;;5;2
16001;Abzac;2;23;11
16002;Les Adjots;3;17;8
16003;Agris;4;41;14
16004;Aignes-et-Puypéroux;2;4;1
16005;Aigre;9;78;10
16007;Alloue;2;14;3
16008;Ambérac;1;7;1
16009;Ambernac;;16;6
16010;Ambleville;2;12;1
16011;Anais;6;33;6
16012;Angeac-Champagne;5;30;2
16013;Angeac-Charente;1;10;2
16014;Angeduc;1;5;1
16015;Angoulême;426;2638;718
16016;Ansac-sur-Vienne;;25;6
16017;Anville;;2;1
16018;Ars;2;26;4
16019;Asnières-sur-Nouère;8;52;12
16020;Aubeterre-sur-Dronne;9;58;20
16021;Aubeville;1;8;3
16023;Aunac;1;25;4
16024;Aussac-Vadalle;2;26;11
16025;Baignes-Sainte-Radegonde;8;75;22
16026;Balzac;14;50;16
16027;Barbezières;;4;2
16028;Barbezieux-Saint-Hilaire;30;318;77
16029;Bardenac;1;16;2
16030;Barret;6;32;6
16031;Barro;4;15;4
16032;Bassac;5;22;5
16033;Bayers;2;2;0
16034;Bazac;;10;1
16035;Beaulieu-sur-Sonnette;5;20;7
16036;Bécheresse;1;8;4
16037;Bellon;;5;1
16038;Benest;2;22;7
16039;Bernac;5;14;5
16040;Berneuil;1;13;4
16041;Bessac;1;6;2
16042;Bessé;;4;2
16043;Bignac;1;9;2
16044;Bioussac;2;6;2
16045;Birac;1;4;2
16046;Blanzac-Porcheresse;5;57;6
16047;Blanzaguet-Saint-Cybard;1;13;2
16048;Boisbreteau;1;8;2
16049;Bonnes;2;20;10
16050;Bonneuil;2;12;2
16051;Bonneville;;5;1
16052;Bors (Canton de Montmoreau-Saint-Cybard);;20;6
16053;Bors (Canton de Baignes-Sainte-Radegonde);;;0
16054;Le Bouchage;;2;1
16055;Bouëx;4;29;10
16056;Bourg-Charente;4;35;11
16057;Bouteville;;14;6
16058;Boutiers-Saint-Trojan;12;49;20
16059;Brettes;1;3;1
16060;Bréville;5;35;12
16061;Brie;22;98;28
16062;Brie-sous-Barbezieux;;5;1
16063;Brie-sous-Chalais;2;2;0
16064;Brigueuil;8;45;13
16065;Brillac;3;25;9
16066;Brossac;10;40;9
16067;Bunzac;1;9;1
16068;Cellefrouin;3;19;7
16069;Cellettes;2;10;1
16070;Chabanais;7;105;15
16071;Chabrac;5;9;1
16072;Chadurie;1;23;1
16073;Chalais;6;193;35
16074;Challignac;;14;7
16075;Champagne-Vigny;3;16;4
16076;Champagne-Mouton;3;61;10
16077;Champmillon;1;16;5
16078;Champniers;36;361;91
16079;Chantillac;1;10;4
16081;La Chapelle;;11;2
16082;Charmant;4;12;3
16083;Charmé;5;19;4
16084;Charras;5;21;9
16085;Chasseneuil-sur-Bonnieure;20;190;55
16086;Chassenon;5;26;7
16087;Chassiecq;;7;3
16088;Chassors;11;37;8
16089;Châteaubernard;18;233;47
16090;Châteauneuf-sur-Charente;21;224;51
16091;Châtignac;;8;0
16092;Chavenat;2;11;7
16093;Chazelles;15;64;16
16094;Chenommet;2;9;4
16095;Chenon;;8;3
16096;Cherves-Châtelars;1;14;7
16097;Cherves-Richemont;12;83;21
16098;La Chèvrerie;;4;3
16099;Chillac;3;9;3
16100;Chirac;8;21;5
16101;Claix;3;29;13
16102;Cognac;138;1251;301
16103;Combiers;1;9;2
16104;Condac;4;17;5
16105;Condéon;4;27;8
16106;Confolens;21;180;46
16107;Coulgens;4;13;5
16108;Coulonges;3;6;4
16109;Courbillac;;20;6
16110;Courcôme;5;19;3
16111;Courgeac;;5;1
16112;Courlac;;4;0
16113;La Couronne;34;347;65
16114;Couture;2;6;0
16115;Cressac-Saint-Genis;;3;3
16116;Criteuil-la-Magdeleine;4;24;8
16117;Curac;1;2;0
16118;Deviat;;7;2
16119;Dignac;9;60;19
16120;Dirac;9;56;17
16121;Douzat;3;12;7
16122;Ébréon;1;11;3
16123;Échallat;6;20;8
16124;Écuras;9;26;10
16125;Édon;2;13;1
16127;Empuré;1;6;1
16128;Épenède;1;5;3
16129;Éraville;;13;3
16130;Les Essards;2;9;3
16131;Esse;6;12;4
16132;Étagnac;6;39;9
16133;Étriac;1;3;1
16134;Exideuil;5;34;11
16135;Eymouthiers;1;6;2
16136;La Faye;5;30;7
16137;Feuillade;;17;5
16138;Fléac;26;138;33
16139;Fleurac;1;6;2
16140;Fontclaireau;1;14;2
16141;Fontenille;3;7;3
16142;La Forêt-de-Tessé;;4;2
16143;Fouquebrune;1;18;3
16144;Fouqueure;3;13;1
16145;Foussignac;3;28;12
16146;Garat;8;77;23
16147;Gardes-le-Pontaroux;2;14;8
16148;Genac;8;29;9
16149;Genouillac;3;21;5
16150;Gensac-la-Pallue;8;83;16
16151;Genté;5;51;12
16152;Gimeux;4;16;6
16153;Gondeville;4;27;5
16154;Gond-Pontouvre;36;328;90
16155;Les Gours;2;4;0
16156;Gourville;6;32;5
16157;Le Grand-Madieu;;10;4
16158;Grassac;5;19;9
16160;Guimps;6;27;6
16161;Guizengeard;1;6;0
16162;Gurat;1;8;0
16163;Hiersac;3;61;15
16164;Hiesse;1;5;1
16165;Houlette;2;14;4
16166;L'Isle-d'Espagnac;29;256;64
16167;Jarnac;25;323;73
16168;Jauldes;11;36;14
16169;Javrezac;4;37;7
16170;Juignac;3;17;6
16171;Juillac-le-Coq;7;30;10
16172;Juillaguet;3;7;5
16173;Juillé;1;6;3
16174;Julienne;4;16;6
16175;Jurignac;6;24;9
16176;Lachaise;3;13;6
16177;Ladiville;1;2;1
16178;Lagarde-sur-le-Né;;11;6
16179;Lamérac;;6;2
16180;Laprade;5;23;10
16181;Lessac;2;27;6
16182;Lesterps;5;25;5
16183;Lésignac-Durand;2;4;0
16184;Lichères;;2;1
16185;Ligné;1;7;1
16186;Lignières-Sonneville;3;31;5
16187;Linars;5;58;12
16188;Le Lindois;3;19;8
16189;Londigny;3;9;3
16190;Longré;;8;1
16191;Lonnes;1;5;0
16192;Roumazières-Loubert;8;120;34
16193;Louzac-Saint-André;2;19;5
16194;Lupsault;;9;1
16195;Lussac;;5;1
16196;Luxé;3;32;5
16197;La Magdeleine;5;1;0
16198;Magnac-Lavalette-Villars;1;14;5
16199;Magnac-sur-Touvre;15;108;28
16200;Maine-de-Boixe;9;23;9
16201;Mainfonds;3;6;3
16202;Mainxe;2;29;8
16203;Mainzac;3;11;2
16204;Malaville;2;12;2
16205;Manot;2;16;1
16206;Mansle;8;105;29
16207;Marcillac-Lanville;3;25;4
16208;Mareuil;4;12;9
16209;Marillac-le-Franc;;20;8
16210;Marsac;5;21;6
16211;Marthon;4;40;4
16212;Massignac;2;25;7
16213;Mazerolles;1;16;4
16214;Mazières;;9;2
16215;Médillac;3;9;1
16216;Mérignac;6;48;7
16217;Merpins;3;63;16
16218;Mesnac;4;21;5
16220;Les Métairies;6;21;7
16221;Mons;;5;0
16222;Montboyer;2;19;3
16223;Montbron;14;131;30
16224;Montchaude;4;19;4
16225;Montemboeuf;2;30;6
16226;Montignac-Charente;4;46;15
16227;Montignac-le-Coq;4;8;2
16228;Montigné;1;6;3
16229;Montjean;3;11;2
16230;Montmoreau-Saint-Cybard;5;65;17
16231;Montrollet;4;12;4
16232;Mornac;12;77;22
16233;Mosnac;5;14;2
16234;Moulidars;1;30;11
16236;Mouthiers-sur-Boëme;12;84;25
16237;Mouton;2;11;5
16238;Moutonneau;;1;1
16239;Mouzon;1;7;1
16240;Nabinaud;4;7;2
16241;Nanclars;2;7;2
16242;Nanteuil-en-Vallée;10;66;19
16243;Nercillac;6;50;10
16244;Nersac;19;97;34
16245;Nieuil;4;34;11
16246;Nonac;3;7;1
16247;Nonaville;3;3;1
16248;Oradour;1;6;3
16249;Oradour-Fanais;1;16;4
16250;Orgedeuil;1;6;3
16251;Oriolles;;15;4
16252;Orival;;7;2
16253;Paizay-Naudouin-Embourie;2;24;7
16254;Palluaud;2;18;7
16255;Parzac;3;9;3
16256;Passirac;2;13;3
16257;Péreuil;1;19;2
16258;Pérignac;5;19;5
16259;La Péruse;2;12;5
16260;Pillac;2;19;9
16261;Les Pins;2;5;1
16262;Plaizac;;7;5
16263;Plassac-Rouffiac;4;10;2
16264;Pleuville;2;16;5
16267;Poullignac;1;5;3
16268;Poursac;;10;3
16269;Pranzac;9;28;11
16270;Pressignac;3;18;3
16271;Puymoyen;11;122;25
16272;Puyréaux;4;19;2
16273;Raix;;5;2
16274;Rancogne;3;8;4
16275;Ranville-Breuillaud;4;12;6
16276;Reignac;2;36;8
16277;Réparsac;7;24;7
16279;Rioux-Martin;2;14;1
16280;Rivières;8;45;10
16281;La Rochefoucauld;17;221;48
16282;La Rochette;5;15;4
16283;Ronsenac;1;31;8
16284;Rouffiac;1;6;1
16285;Rougnac;3;16;7
16286;Rouillac;16;128;24
16287;Roullet-Saint-Estèphe;22;170;40
16289;Roussines;1;23;8
16290;Rouzède;2;27;8
16291;Ruelle-sur-Touvre;38;263;73
16292;Ruffec;25;304;62
16293;Saint-Adjutory;4;12;2
16294;Saint-Amant;;23;8
16295;Saint-Amant-de-Boixe;13;56;18
16296;Saint-Amant-de-Bonnieure;1;19;3
16297;Graves-Saint-Amant;1;15;5
16298;Saint-Amant-de-Nouère;2;13;3
16300;Saint-Angeau;3;42;8
16301;Saint-Aulais-la-Chapelle;1;18;2
16302;Saint-Avit;1;21;3
16303;Saint-Bonnet;1;12;4
16304;Saint-Brice;6;35;14
16306;Saint-Christophe;8;18;4
16307;Saint-Ciers-sur-Bonnieure;3;9;3
16308;Saint-Claud;7;56;11
16309;Sainte-Colombe;1;5;2
16310;Saint-Coutant;;5;2
16312;Saint-Cybardeaux;6;30;8
16314;Saint-Eutrope;2;9;1
16315;Saint-Félix;;5;2
16316;Saint-Fort-sur-le-Né;1;23;3
16317;Saint-Fraigne;2;20;9
16318;Saint-Front;3;16;4
16320;Saint-Genis-d'Hiersac;3;31;10
16321;Saint-Georges;;3;2
16322;Saint-Germain-de-Confolens;1;9;3
16323;Saint-Germain-de-Montbron;1;18;6
16325;Saint-Gourson;;8;4
16326;Saint-Groux;1;2;0
16328;Saint-Laurent-de-Belzagot;;10;1
16329;Saint-Laurent-de-Céris;6;42;13
16330;Saint-Laurent-de-Cognac;5;29;9
16331;Saint-Laurent-des-Combes;;6;2
16332;Saint-Léger;1;5;1
16334;Saint-Martial;;3;0
16335;Saint-Martin-du-Clocher;1;6;1
16336;Saint-Mary;1;16;5
16337;Saint-Maurice-des-Lions;4;36;10
16338;Saint-Médard;2;16;5
16339;Auge-Saint-Médard;3;13;3
16340;Saint-Même-les-Carrières;10;63;15
16341;Saint-Michel;16;122;31
16342;Saint-Palais-du-Né;4;9;1
16343;Saint-Preuil;2;21;2
16344;Saint-Projet-Saint-Constant;5;31;9
16345;Saint-Quentin-sur-Charente;1;6;1
16346;Saint-Quentin-de-Chalais;1;8;1
16347;Saint-Romain;5;29;7
16348;Saint-Saturnin;7;42;11
16349;Sainte-Sévère;1;21;6
16350;Saint-Séverin;7;47;17
16351;Saint-Simeux;4;21;6
16352;Saint-Simon;4;3;0
16353;Saint-Sornin;6;33;12
16354;Sainte-Souline;1;2;1
16355;Saint-Sulpice-de-Cognac;8;35;9
16356;Saint-Sulpice-de-Ruffec;;2;1
16357;Saint-Vallier;2;7;2
16358;Saint-Yrieix-sur-Charente;35;307;73
16359;Salles-d'Angles;5;73;12
16360;Salles-de-Barbezieux;4;8;5
16361;Salles-de-Villefagnan;1;8;4
16362;Salles-Lavalette;3;14;6
16363;Saulgond;4;26;11
16364;Sauvagnac;1;2;1
16365;Sauvignac;;5;0
16366;Segonzac;17;132;29
16368;Sers;1;35;14
16369;Sigogne;5;50;14
16370;Sireuil;7;43;10
16371;Sonneville;1;7;1
16372;Souffrignac;;2;0
16373;Souvigné;;6;4
16374;Soyaux;89;503;136
16375;Suaux;;11;6
16376;Suris;1;14;5
16377;La Tâche;;4;0
16378;Taizé-Aizie;1;23;4
16379;Taponnat-Fleurignac;6;39;16
16380;Le Tâtre;2;15;5
16381;Theil-Rabier;1;10;2
16382;Torsac;4;15;5
16383;Tourriers;6;40;15
16384;Touvérac;1;43;14
16385;Touvre;5;24;11
16386;Touzac;5;23;4
16387;Triac-Lautrait;1;18;4
16388;Trois-Palis;6;20;10
16389;Turgon;;2;1
16390;Tusson;1;14;2
16391;Tuzie;2;6;2
16392;Valence;3;10;2
16393;Vars;11;66;8
16394;Vaux-Lavalette;3;4;0
16395;Vaux-Rouillac;2;10;4
16396;Ventouse;1;9;3
16397;Verdille;2;17;6
16398;Verneuil;;10;2
16399;Verrières;5;31;11
16400;Verteuil-sur-Charente;8;43;11
16401;Vervant;1;1;0
16402;Vibrac;;10;3
16403;Le Vieux-Cérier;1;3;2
16404;Vieux-Ruffec;;7;2
16405;Vignolles;1;13;4
16406;Vilhonneur;4;9;3
16408;Villebois-Lavalette;7;82;22
16409;Villefagnan;5;60;8
16410;Villegats;2;7;1
16411;Villejésus;6;30;6
16412;Villejoubert;3;11;3
16413;Villiers-le-Roux;1;10;2
16414;Villognon;1;7;1
16415;Vindelle;2;29;9
16416;Vitrac-Saint-Vincent;2;16;9
16417;Viville;1;3;0
16418;Voeuil-et-Giget;7;50;12
16419;Vouharte;1;11;2
16420;Voulgézac;;8;2
16421;Vouthon;1;15;3
16422;Vouzan;3;19;9
16423;Xambes;3;7;1
16424;Yviers;1;23;5
16425;Yvrac-et-Malleyrand;2;12;4
17002;Agudelle;;3;0
17003;Aigrefeuille-d'Aunis;38;213;57
17004;Île-d'Aix;2;26;7
17005;Allas-Bocage;;4;0
17006;Allas-Champagne;1;9;0
17007;Anais;3;19;10
17008;Andilly;10;87;36
17009;Angliers;;25;15
17010;Angoulins;47;235;80
17011;Annepont;2;15;5
17012;Annezay;;3;0
17013;Antezant-la-Chapelle;2;10;4
17015;Arces;3;32;7
17016;Archiac;6;58;16
17017;Archingeay;4;20;7
17018;Ardillières;6;36;6
17019;Ars-en-Ré;21;207;50
17020;Arthenac;3;14;3
17021;Arvert;22;169;39
17022;Asnières-la-Giraud;8;39;15
17023;Aujac;4;11;4
17024;Aulnay;9;115;29
17025;Aumagne;3;29;8
17026;Authon-Ébéon;1;12;4
17027;Avy;2;20;9
17028;Aytré;94;697;172
17029;Bagnizeau;2;10;3
17030;Balanzac;4;16;5
17031;Ballans;1;10;3
17032;Ballon;9;27;12
17033;La Barde;1;15;3
17034;Barzan;3;21;6
17035;Bazauges;;4;2
17036;Beaugeay;2;17;8
17037;Beauvais-sur-Matha;3;30;7
17038;Bedenac;6;23;14
17039;Belluire;1;9;3
17040;La Benâte;5;11;3
17041;Benon;6;51;25
17042;Bercloux;3;15;4
17043;Bernay-Saint-Martin;9;36;8
17044;Berneuil;7;26;13
17045;Beurlay;3;42;18
17046;Bignay;2;21;9
17047;Biron;2;6;1
17048;Blanzac-lès-Matha;3;15;5
17049;Blanzay-sur-Boutonne;2;5;2
17050;Bois;1;10;9
17051;Le Bois-Plage-en-Ré;35;289;86
17052;Boisredon;2;23;7
17053;Bords;12;61;20
17054;Boresse-et-Martron;2;7;1
17055;Boscamnant;2;4;2
17056;Bougneau;4;21;9
17057;Bouhet;8;23;6
17058;Bourcefranc-le-Chapus;22;178;66
17059;Bourgneuf;8;46;18
17060;Boutenac-Touvent;1;12;4
17061;Bran;3;5;2
17062;Bresdon;;9;3
17063;Breuil-la-Réorte;1;16;6
17064;Breuillet;23;166;51
17065;Breuil-Magné;17;66;23
17066;Brie-sous-Archiac;1;12;3
17067;Brie-sous-Matha;;7;0
17068;Brie-sous-Mortagne;3;16;4
17069;Brives-sur-Charente;2;5;2
17070;Brizambourg;5;40;9
17071;La Brousse;4;10;2
17072;Burie;10;73;15
17073;Bussac-sur-Charente;9;43;10
17074;Bussac-Forêt;6;45;15
17075;Cabariot;4;45;11
17076;Celles;1;9;4
17077;Cercoux;7;42;14
17078;Chadenac;;21;7
17079;Chaillevette;15;64;18
17080;Chambon;4;31;16
17081;Chamouillac;3;9;2
17082;Champagnac;2;13;2
17083;Champagne;3;34;9
17084;Champagnolles;3;26;8
17085;Champdolent;3;16;6
17086;Chaniers;27;144;42
17087;Chantemerle-sur-la-Soie;1;7;1
17089;La Chapelle-des-Pots;5;23;11
17091;Charron;21;79;26
17092;Chartuzac;;4;2
17093;Le Château-d'Oléron;30;300;73
17094;Châtelaillon-Plage;55;348;94
17095;Chatenet;2;8;4
17096;Chaunac;2;6;1
17097;Le Chay;7;25;8
17098;Chenac-Saint-Seurin-d'Uzet;5;33;14
17099;Chepniers;;28;7
17100;Chérac;5;48;12
17101;Cherbonnières;4;7;1
17102;Chermignac;8;44;16
17103;Chervettes;2;3;3
17104;Chevanceaux;3;61;12
17105;Chives;2;6;3
17106;Cierzac;4;9;4
17107;Ciré-d'Aunis;9;61;22
17108;Clam;1;12;2
17109;Clavette;5;48;25
17110;Clérac;8;32;9
17111;Clion;1;32;5
17112;La Clisse;2;18;5
17113;La Clotte;6;26;8
17114;Coivert;2;9;3
17115;Colombiers;3;9;3
17116;Consac;1;20;9
17117;Contré;1;5;2
17118;Corignac;1;7;3
17119;Corme-Écluse;10;49;17
17120;Corme-Royal;16;80;24
17121;La Couarde-sur-Mer;16;195;48
17122;Coulonges;;4;2
17124;Courant;5;17;7
17125;Courcelles;1;10;2
17126;Courcerac;3;8;1
17127;Courçon;19;91;26
17128;Courcoury;4;25;12
17129;Courpignac;3;17;1
17130;Coux;2;17;4
17131;Cozes;11;142;29
17132;Cramchaban;4;23;7
17133;Cravans;2;36;9
17134;Crazannes;2;20;5
17135;Cressé;2;10;3
17136;Croix-Chapeau;12;45;20
17137;La Croix-Comtesse;3;8;3
17138;Dampierre-sur-Boutonne;2;16;9
17139;Doeuil-sur-le-Mignon;1;15;4
17140;Dolus-d'Oléron;33;262;68
17141;Dompierre-sur-Charente;1;17;5
17142;Dompierre-sur-Mer;30;237;69
17143;Le Douhet;4;30;9
17145;Échebrune;2;18;7
17146;Échillais;21;110;32
17147;Écoyeux;11;49;15
17148;Écurat;2;16;7
17149;Les Éduts;;;0
17150;Les Églises-d'Argenteuil;1;13;5
17151;L'Éguille;6;43;13
17152;Épargnes;6;54;11
17153;Esnandes;14;68;24
17154;Les Essards;8;36;18
17155;Étaules;19;97;31
17156;Expiremont;;2;0
17157;Fenioux;;13;6
17158;Ferrières;10;28;15
17159;Fléac-sur-Seugne;2;11;6
17160;Floirac;6;15;1
17161;La Flotte;39;326;92
17162;Fontaine-Chalendray;2;16;5
17163;Fontaines-d'Ozillac;6;15;5
17164;Fontcouverte;16;88;28
17165;Fontenet;5;17;7
17166;Forges;12;34;12
17167;Le Fouilloux;5;31;4
17168;Fouras;38;271;87
17169;La Frédière;;1;1
17171;Geay;9;35;13
17172;Gémozac;22;179;44
17173;La Genétouze;2;7;4
17174;Genouillé;5;22;1
17175;Germignac;3;16;4
17176;Gibourne;;3;1
17177;Le Gicq;;6;0
17178;Givrezac;;5;2
17179;Les Gonds;11;85;24
17180;Gourvillette;;6;1
17181;Grandjean;3;8;1
17182;La Grève-sur-Mignon;8;18;9
17183;Grézac;8;34;10
17184;La Gripperie-Saint-Symphorien;5;15;5
17185;Le Gua;16;98;24
17186;Le Gué-d'Alleré;5;21;4
17187;Guitinières;2;14;4
17188;Haimps;4;12;8
17189;Hiers-Brouage;8;52;19
17190;L'Houmeau;14;114;41
17191;La Jard;;9;1
17192;Jarnac-Champagne;6;49;16
17193;La Jarne;13;115;35
17194;La Jarrie;27;113;39
17195;La Jarrie-Audouin;1;7;2
17196;Jazennes;;20;4
17197;Jonzac;44;315;77
17198;Juicq;;7;3
17199;Jussas;1;3;2
17200;Lagord;57;364;109
17201;La Laigne;3;18;6
17202;Landes;6;22;3
17203;Landrais;6;23;9
17204;Léoville;3;17;6
17205;Loire-les-Marais;2;17;9
17206;Loiré-sur-Nie;1;11;3
17207;Loix;7;73;20
17208;Longèves;3;20;10
17209;Lonzac;1;13;5
17210;Lorignac;7;27;9
17211;Loulay;8;32;3
17212;Louzignac;;8;3
17213;Lozay;5;3;0
17214;Luchat;1;15;5
17215;Lussac;;1;0
17216;Lussant;8;40;10
17217;Macqueville;;20;5
17218;Marans;36;276;75
17219;Marennes;33;319;78
17220;Marignac;1;16;5
17221;Marsais;3;42;11
17222;Marsilly;21;143;44
17223;Massac;3;10;2
17224;Matha;17;165;39
17225;Les Mathes;28;219;56
17226;Mazeray;11;30;10
17227;Mazerolles;2;9;1
17228;Médis;18;162;48
17229;Mérignac;1;13;3
17230;Meschers-sur-Gironde;34;195;61
17231;Messac;1;6;2
17232;Meursac;23;55;15
17233;Meux;1;10;2
17234;Migré;2;10;1
17235;Migron;7;25;8
17236;Mirambeau;13;99;17
17237;Moëze;3;16;7
17238;Moings;;6;1
17239;Mons;6;11;5
17240;Montendre;22;214;55
17241;Montguyon;8;126;36
17242;Montils;5;34;14
17243;Montlieu-la-Garde;6;64;16
17244;Montpellier-de-Médillan;5;39;10
17245;Montroy;4;29;10
17246;Moragne;1;24;6
17247;Mornac-sur-Seudre;8;60;16
17248;Mortagne-sur-Gironde;10;56;17
17249;Mortiers;;8;5
17250;Mosnac;4;23;7
17252;Le Mung;5;15;4
17253;Muron;14;57;18
17254;Nachamps;1;1;0
17255;Nancras;5;35;15
17256;Nantillé;;14;5
17257;Néré;4;44;7
17258;Neuillac;3;9;4
17259;Neulles;;3;1
17260;Neuvicq;;16;4
17261;Neuvicq-le-Château;2;15;3
17262;Nieul-lès-Saintes;8;51;18
17263;Nieul-le-Virouil;4;19;4
17264;Nieul-sur-Mer;37;252;87
17265;Nieulle-sur-Seudre;6;37;11
17266;Les Nouillers;5;26;13
17267;Nuaillé-d'Aunis;12;44;18
17268;Nuaillé-sur-Boutonne;1;8;4
17269;Orignolles;6;23;7
17270;Ozillac;5;18;3
17271;Paillé;1;16;4
17272;Péré;1;12;9
17273;Pérignac;6;49;17
17274;Périgny;75;539;146
17275;Pessines;9;36;12
17276;Le Pin;;1;0
17277;Saint-Denis-du-Pin;5;31;9
17278;Pisany;5;32;11
17279;Plassac;3;29;7
